418,316
552,674
660,787
542,342
693,376
603,273
182,413
782,112
362,170
593,348
679,798
213,400
184,350
302,643
739,486
523,453
93,332
579,125
602,644
653,326
494,538
257,194
302,680
688,466
795,638
737,433
592,692
635,480
280,583
407,658
321,146
165,219
354,121
301,31
282,572
545,762
205,117
708,359
215,743
612,107
431,478
449,77
762,603
105,697
301,49
609,149
279,42
722,285
302,161
193,252
585,765
507,147
386,275
762,369
177,643
356,653
372,586
663,496
753,623
228,61
183,287
796,776
433,736
45,761
796,389
530,533
332,815
123,145
511,331
378,322
214,162
74,496
161,649
632,554
595,415
414,105
266,271
262,253
146,708
204,431
285,210
208,95
200,610
103,655
75,637
653,207
44,198
656,164
322,166
382,606
58,205
437,766
555,486
461,201
641,801
725,590
189,233
651,571
242,278
93,723
384,667
390,692
211,272
756,746
393,139
518,523
380,747
631,115
797,553
573,134
373,648
98,572
704,532
562,237
296,428
83,310
42,481
122,450
406,616
378,708
245,57
90,578
470,88
751,313
114,735
791,316
779,512
787,249
624,595
239,205
666,633
668,638
440,158
725,691
87,382
370,49
783,545
481,136
492,66
236,551
750,558
234,252
188,715
161,333
369,86
429,637
113,172
153,237
262,559
302,128
659,743
67,387
30,273
108,395
247,126
484,203
650,621
346,619
608,282
790,293
141,525
429,233
372,111
589,406
610,754
307,646
421,50
364,815
134,659
702,608
30,65
306,238
618,388
362,622
165,382
230,644
613,392
557,276
554,209
198,676
462,447
263,511
237,155
189,261
738,327
578,150
266,621
771,523
48,452
149,217
427,560
92,171
776,417
457,187
453,805
203,200
300,53
84,135
680,699
214,454
651,273
393,192
551,118
60,777
325,708
131,234
242,133
145,478
721,690
100,516
609,587
650,351
404,638
765,231
451,332
448,70
552,666
635,559
784,306
84,189
675,640
333,769
523,549
177,350
196,234
91,73
373,544
607,640
302,764
525,110
762,577
613,439
734,117
433,490
324,594
594,461
766,133
740,445
306,404
289,38
454,364
436,64
452,64
636,811
628,539
762,458
259,46
615,675
738,500
80,508
727,742
336,796
62,598
353,207
337,652
34,782
403,408
746,724
43,350
236,699
522,539
559,174
114,633
776,364
787,209
56,97
95,747
457,395
247,669
740,659
139,358
618,328
121,117
578,47
269,72
543,593
442,455
636,665
654,551
481,229
113,276
271,110
112,712
643,549
334,162
646,197
271,459
27,350
257,752
774,375
510,101
452,760
211,317
453,335
118,588
53,763
508,34
41,235
46,609
479,510
