566,421
609,644
719,342
631,341
669,436
344,585
508,71
726,103
716,651
129,217
58,396
340,437
738,432
60,255
227,438
138,287
381,280
601,257
449,265
767,648
422,142
341,530
647,728
415,559
558,91
193,375
522,274
793,715
777,146
628,297
412,322
336,184
769,147
261,672
630,484
166,296
471,269
421,806
479,310
577,605
255,515
576,76
167,245
90,213
326,220
418,190
652,521
129,502
463,604
583,716
412,145
777,647
649,570
728,260
279,461
763,340
460,182
56,518
246,527
668,797
247,193
448,737
169,623
169,783
597,472
202,366
464,239
652,302
321,217
669,249
146,739
708,410
106,302
138,197
315,205
723,256
591,308
718,46
749,596
304,218
780,159
110,446
182,282
79,687
49,154
121,355
115,598
254,516
649,682
761,544
277,673
280,343
283,586
61,156
116,243
778,75
126,65
178,117
151,403
43,353
252,350
156,245
504,27
642,758
692,749
580,699
135,192
663,547
620,55
311,429
240,711
637,640
190,161
721,315
187,658
458,529
492,614
745,328
197,792
178,314
766,361
296,140
225,236
431,61
409,425
259,414
450,281
746,709
305,734
366,613
42,306
620,559
555,151
196,458
88,533
185,287
275,392
558,655
472,34
291,337
409,552
220,351
778,804
455,405
671,548
102,187
576,344
238,610
670,372
400,658
393,124
380,389
520,481
553,547
735,328
276,687
689,728
773,796
420,111
520,318
547,117
274,365
549,434
541,489
744,762
154,212
648,421
263,385
486,793
265,729
123,616
361,232
651,62
759,154
213,200
32,544
107,60
217,779
696,525
702,772
258,374
420,356
208,106
510,503
593,177
516,517
527,154
528,516
722,401
458,710
605,194
626,456
307,59
340,800
173,359
373,617
384,623
370,380
339,609
128,124
258,110
265,437
314,364
57,655
407,284
85,154
286,789
434,656
642,639
762,286
469,146
460,365
678,769
241,350
684,526
723,59
223,494
398,278
558,399
438,492
609,314
222,471
484,330
496,770
464,465
633,305
486,702
646,702
774,466
194,553
141,550
342,588
325,319
743,759
64,97
788,491
776,72
324,717
384,651
26,529
361,656
297,177
780,591
340,337
192,104
501,783
588,444
695,790
594,723
547,191
488,657
769,627
187,146
217,713
31,29
33,403
619,705
633,635
159,293
640,161
248,101
246,469
655,503
333,189
362,462
377,54
129,646
307,702
287,541
341,810
754,596
604,54
235,451
617,472
384,451
647,341
381,624
415,73
201,432
360,242
339,676
288,138
71,263
120,518
736,374
202,216
297,405
453,311
440,179
402,25
722,751
45,724
348,636
671,70
402,307
109,266
541,572
396,433
59,314
644,216
