533,689
305,155
290,556
219,591
132,610
244,509
451,594
733,331
506,45
337,483
199,542
71,186
757,748
175,344
415,635
72,567
637,27
635,372
760,221
435,417
388,159
461,557
144,469
179,660
155,789
742,439
31,166
507,297
103,189
583,767
595,713
653,731
129,35
376,135
74,246
36,167
553,286
631,228
622,324
195,788
265,151
204,319
573,454
447,145
322,28
302,697
120,432
265,292
489,354
495,150
168,358
218,50
373,420
35,61
250,144
130,71
459,407
541,689
176,669
609,139
272,540
464,676
766,355
385,211
371,727
769,213
520,185
495,114
657,40
75,561
376,690
449,550
63,388
34,636
107,480
192,471
542,485
741,33
702,406
469,28
385,140
303,372
290,489
218,543
458,36
147,126
549,757
110,772
184,603
379,580
74,487
82,297
453,142
437,317
231,459
658,556
271,629
434,508
91,399
477,607
656,778
47,366
42,349
450,455
134,627
526,771
356,526
666,359
642,171
511,248
256,639
164,506
234,441
70,662
507,294
318,112
561,500
233,307
673,301
215,417
60,657
164,599
767,192
210,665
74,639
124,292
522,287
151,147
425,758
354,241
454,249
557,335
222,150
729,477
351,670
348,471
661,309
564,133
579,414
502,170
128,359
666,766
103,524
379,495
527,601
88,668
201,593
719,432
256,230
473,734
356,737
318,602
189,437
148,142
416,653
731,80
297,54
207,52
704,490
485,786
741,154
635,646
360,404
216,566
273,647
369,35
612,757
762,419
577,693
449,769
537,103
479,469
615,92
189,385
93,716
539,160
194,662
34,587
466,345
273,128
96,692
421,694
210,482
190,738
86,175
314,510
96,424
669,737
574,220
527,414
118,54
194,55
762,546
601,389
766,545
522,243
89,564
231,627
679,186
541,312
475,25
140,663
151,690
609,59
417,304
442,198
281,676
274,717
277,674
254,99
530,495
658,578
725,428
185,476
595,330
341,551
68,113
312,210
516,362
44,696
434,311
86,616
325,496
51,137
511,319
243,186
588,698
753,157
355,623
324,304
385,325
655,123
324,284
711,484
555,388
381,444
506,709
382,397
456,127
231,318
601,665
133,731
511,604
265,356
207,62
729,671
436,132
306,365
56,605
547,609
97,317
591,790
99,360
370,166
112,704
316,439
266,584
509,749
713,348
575,761
239,46
167,575
77,614
217,317
640,767
536,672
563,78
614,260
502,770
316,138
338,68
167,399
524,55
160,170
487,695
616,368
120,754
396,195
218,194
725,92
296,479
154,469
669,644
368,624
376,55
405,166
749,542
216,154
46,431
401,420
32,119
649,597
481,771
195,709
323,133
58,77
703,348
44,169
481,546
546,35
