640,537
750,82
408,460
746,345
70,153
725,419
177,441
123,333
509,266
489,251
711,713
94,378
291,409
392,544
776,344
257,83
401,700
392,257
710,671
495,443
119,627
757,722
770,289
179,361
363,779
145,84
51,761
221,62
698,775
787,439
764,643
341,532
301,195
712,221
512,29
169,646
334,92
138,60
457,238
400,241
693,607
106,130
673,573
176,777
197,232
543,299
669,567
297,325
518,286
638,309
655,443
564,270
731,311
188,556
492,676
292,122
395,303
355,201
153,122
275,87
726,154
459,192
215,160
420,544
288,253
168,410
268,55
669,275
197,707
314,776
366,178
555,199
784,293
409,211
271,421
51,354
104,727
152,693
178,446
689,615
187,333
587,695
62,719
721,434
743,784
83,459
552,683
131,558
151,370
428,66
326,481
118,217
35,86
622,181
327,409
224,593
213,112
580,558
495,622
183,328
450,694
651,228
755,332
156,240
288,742
724,652
761,735
460,317
415,153
59,234
329,594
212,658
37,108
388,244
145,106
51,360
451,313
634,82
729,283
639,187
583,557
642,515
300,195
335,591
648,682
47,73
38,408
730,297
250,741
389,249
115,337
144,709
697,217
154,772
28,113
753,63
505,734
75,97
405,487
207,210
285,72
216,716
132,555
446,278
656,516
745,739
747,55
126,83
542,574
668,386
51,711
454,571
490,352
544,673
594,238
431,70
680,456
591,192
776,665
720,393
543,225
492,582
287,380
356,476
49,667
159,740
321,63
150,654
594,274
241,574
233,143
28,213
690,398
597,734
287,630
172,380
440,402
247,311
189,136
639,623
311,499
309,732
212,594
60,132
178,768
773,780
328,729
288,655
383,64
519,504
751,206
144,96
317,120
392,623
574,446
92,238
677,394
748,139
312,175
670,353
319,233
188,368
529,196
114,409
506,778
643,257
545,686
310,74
753,754
731,322
585,615
403,400
527,579
381,112
531,510
581,627
128,251
239,640
580,309
187,178
460,756
57,654
528,735
152,37
372,644
596,624
609,536
29,259
209,689
500,761
227,86
438,692
756,668
37,157
87,339
548,138
670,371
623,492
299,375
609,573
652,361
246,246
325,452
417,685
153,102
32,349
241,131
200,719
195,123
67,376
287,404
97,403
233,390
804,274
141,334
90,758
270,162
524,387
542,162
726,354
576,206
557,301
346,445
679,784
546,454
797,577
235,669
711,288
389,520
609,370
432,476
778,387
523,517
649,553
152,660
385,756
487,717
406,510
705,684
318,143
185,647
397,41
364,640
475,174
807,252
65,505
259,323
244,271
364,612
25,109
296,266
323,371
87,708
112,724
501,493
367,592
358,456
60,599
272,403
145,97
