524,335
166,195
87,126
491,234
871,449
814,706
277,768
657,653
783,142
576,377
440,400
148,514
151,676
780,156
656,581
416,823
211,431
681,204
834,129
487,408
458,617
192,158
189,260
610,220
806,228
754,692
82,65
249,867
224,439
519,554
48,395
228,611
709,364
425,372
661,315
634,257
773,542
232,118
505,204
121,97
519,889
646,117
710,91
271,808
491,277
574,572
533,233
378,368
195,834
577,607
852,434
358,527
700,699
513,259
514,86
65,845
736,675
566,359
592,480
131,589
215,322
793,847
768,349
790,608
435,461
453,81
567,861
369,688
734,551
641,314
29,599
120,159
692,119
242,269
858,414
127,170
142,658
852,606
665,185
755,182
116,731
530,811
757,94
627,53
833,717
378,553
317,701
608,548
144,758
34,388
276,315
526,364
430,576
223,195
723,148
618,366
191,236
473,727
211,151
582,635
695,29
508,110
310,422
732,558
283,234
441,249
351,570
535,695
292,767
391,141
203,473
271,169
614,588
626,79
637,511
217,737
736,313
814,765
373,828
608,271
237,61
698,41
837,687
470,713
827,868
31,386
129,656
361,677
250,688
701,32
417,475
344,189
872,872
699,410
70,740
791,569
814,111
406,497
643,683
508,348
646,40
275,124
165,95
128,152
741,783
379,237
534,392
469,433
835,699
445,748
306,896
802,591
435,719
236,571
199,723
221,95
399,71
241,856
870,472
840,462
110,367
169,463
442,557
60,115
259,431
87,468
325,794
533,253
554,362
823,140
296,339
659,353
527,878
230,525
291,446
810,112
723,248
142,394
35,508
243,226
372,46
392,281
292,870
270,319
214,224
749,202
180,253
837,790
500,894
355,73
840,92
612,73
267,838
539,432
183,895
416,694
108,871
35,308
642,238
44,444
224,617
872,866
304,210
77,224
27,531
280,431
50,633
489,602
427,111
725,292
440,509
416,395
260,207
727,821
247,544
561,185
526,812
867,597
621,664
30,389
727,311
847,503
437,126
436,127
825,865
358,557
372,54
626,210
689,209
807,39
828,787
193,425
618,552
439,182
484,78
852,629
784,561
253,116
135,308
318,297
718,96
411,592
358,375
120,717
164,232
481,765
709,712
712,177
342,448
826,774
512,246
511,79
833,665
771,716
687,724
863,607
763,58
592,644
223,725
462,775
864,313
811,487
166,861
483,168
78,761
493,712
266,872
263,868
265,310
713,809
285,711
671,788
593,726
744,525
569,308
435,383
512,831
56,605
731,865
406,239
607,524
215,740
376,311
537,58
693,477
444,431
172,619
608,637
870,419
644,669
57,504
521,399
472,413
618,39
152,599
246,474
36,873
641,336
806,265
345,185
