244,232
79,78
397,699
118,252
327,646
247,302
698,647
547,333
104,174
417,52
327,115
300,639
177,184
322,44
434,459
276,691
311,50
312,46
714,440
614,398
416,611
85,327
338,186
276,200
478,83
520,641
187,523
171,147
272,432
244,371
393,193
496,278
484,343
654,624
196,481
552,416
624,213
35,118
302,374
37,206
316,610
220,233
89,253
584,650
341,260
344,293
396,44
141,113
264,70
393,501
212,657
45,259
559,39
662,690
139,280
326,367
264,727
529,700
612,313
469,124
429,495
689,641
214,30
212,303
388,485
528,63
656,321
239,55
470,160
565,381
381,329
89,237
268,296
649,593
661,138
219,327
365,127
179,130
502,686
39,325
254,110
203,245
497,475
335,291
165,41
361,434
39,662
349,312
529,288
118,554
122,69
103,283
564,595
513,517
491,181
150,491
502,220
45,105
232,727
279,487
712,319
470,687
352,60
237,718
310,680
26,483
517,441
345,107
391,642
455,163
554,180
645,245
566,304
281,368
666,31
32,347
472,26
107,386
629,389
599,116
289,105
381,300
334,461
304,532
670,527
140,139
571,368
59,147
217,693
35,224
554,374
517,146
581,59
528,358
292,404
170,686
595,436
426,352
232,357
288,37
430,592
553,149
616,187
525,412
515,358
70,522
498,82
89,171
675,280
189,256
633,215
176,108
557,631
386,285
452,527
205,665
242,442
240,700
151,492
280,122
524,501
172,230
192,516
622,489
130,356
344,623
113,539
218,697
154,269
453,686
590,262
667,151
504,501
463,486
250,725
120,557
623,31
661,214
229,675
326,147
641,385
701,169
333,38
97,184
340,438
377,603
478,284
258,335
516,670
609,462
176,393
276,121
168,258
638,589
83,292
300,146
124,81
280,518
195,189
485,235
241,402
526,622
46,615
374,254
230,221
42,140
212,38
90,744
545,115
33,118
230,61
603,728
541,506
226,165
549,273
405,222
497,537
135,160
360,621
398,67
192,538
519,362
429,256
639,705
41,723
688,462
644,178
668,725
337,144
542,604
460,613
330,155
314,724
536,239
610,80
73,341
510,642
278,68
60,652
698,106
546,683
571,623
187,202
601,340
679,396
690,34
330,489
297,83
226,385
403,238
654,645
53,233
565,701
67,444
570,252
424,206
704,523
252,236
375,373
661,363
39,78
173,421
553,450
122,379
370,545
506,613
639,130
325,198
54,528
146,468
585,298
118,139
372,526
164,364
419,284
419,68
44,586
320,276
278,76
474,500
672,145
163,189
559,470
715,605
130,598
703,360
87,425
48,455
348,56
503,473
586,366
395,326
59,600
146,717
640,565
552,383
605,374
580,609
430,357
363,55
