281,249
492,634
207,290
659,305
371,251
170,486
528,376
122,150
537,551
389,633
687,257
53,783
64,498
49,733
191,289
159,707
341,295
241,364
51,246
305,44
605,453
664,361
403,76
416,569
508,750
564,643
565,148
253,71
232,395
679,508
599,610
483,603
362,262
63,123
682,562
547,706
526,163
537,128
604,374
427,204
597,756
325,386
333,373
320,530
394,439
156,666
33,446
695,562
644,419
632,781
257,478
470,371
97,223
53,431
248,173
230,637
470,108
696,78
35,153
70,634
377,350
688,500
374,335
128,555
215,383
70,355
97,313
576,68
227,373
662,659
491,604
586,181
587,180
134,775
645,342
582,199
452,385
173,662
82,108
187,668
81,645
487,267
370,116
43,375
559,572
309,207
27,374
478,286
121,85
512,149
665,201
395,724
197,603
587,708
295,173
353,466
167,684
695,427
516,432
166,383
635,41
538,66
264,432
209,768
655,152
26,359
261,167
253,679
575,221
611,353
687,552
393,346
435,667
26,613
197,625
178,194
267,371
197,749
486,653
232,748
314,90
626,203
547,341
204,561
449,413
655,233
111,81
410,87
371,87
113,633
209,302
265,677
253,767
442,46
696,583
134,424
460,240
451,206
647,380
83,148
590,685
587,452
144,408
285,311
125,268
506,738
305,263
467,154
231,97
308,565
217,172
161,742
400,60
585,519
429,389
56,406
678,459
528,378
343,529
541,164
146,266
592,723
401,485
446,300
684,396
354,469
623,212
661,243
170,485
482,376
242,66
53,411
505,372
607,341
697,613
678,651
499,233
394,691
282,536
439,521
362,762
350,339
674,754
644,53
173,108
355,83
277,630
347,269
659,553
82,539
342,593
264,427
381,492
459,492
105,29
587,25
499,64
296,252
473,216
619,194
76,197
316,52
417,555
634,278
361,269
693,353
119,329
578,329
124,522
588,166
371,312
241,611
532,705
499,152
239,62
349,751
384,644
56,87
603,71
195,339
57,67
75,494
206,427
178,430
505,310
402,282
635,330
633,426
600,190
220,548
214,568
539,685
574,725
486,368
624,521
493,172
697,638
481,319
604,109
504,218
143,436
669,182
481,173
479,401
292,621
349,700
141,37
221,498
431,619
625,390
659,484
625,241
461,498
621,406
515,178
111,61
603,30
463,498
248,562
585,71
206,699
451,427
459,213
513,149
555,356
440,756
146,306
645,339
590,372
618,433
209,438
671,461
256,60
566,278
471,426
178,64
78,769
662,334
88,66
528,596
528,665
146,295
538,200
381,313
272,189
333,222
87,474
379,396
563,233
439,434
617,357
670,460
320,614
214,528
284,354
342,337
241,583
140,343
672,531
157,413
