453,510
535,58
705,180
279,38
359,132
208,128
45,527
602,367
315,313
202,81
210,386
469,566
357,490
417,367
762,614
237,261
834,678
831,509
685,372
387,142
180,655
664,127
835,98
146,715
359,87
234,222
522,308
472,152
526,608
634,306
112,328
825,94
595,533
29,521
732,265
580,348
28,502
380,336
211,508
362,595
147,143
227,105
157,598
93,428
627,615
291,121
714,451
178,122
46,127
778,315
377,76
770,301
64,49
794,658
716,112
726,358
765,362
485,53
593,87
644,645
750,565
495,376
179,714
769,560
776,693
547,640
411,680
269,453
595,591
107,177
244,426
39,128
688,258
309,275
809,421
56,411
330,167
800,532
409,706
248,442
304,669
172,149
206,421
545,587
317,101
303,86
300,110
122,735
750,446
354,282
568,789
736,351
682,53
506,143
163,263
777,579
297,743
593,144
315,731
280,174
145,201
61,432
338,733
619,531
322,253
597,732
595,672
373,503
35,149
229,594
166,72
458,766
668,587
577,126
392,216
371,317
643,627
628,602
759,156
471,382
843,718
264,96
189,278
343,449
172,637
192,570
216,681
831,572
819,668
626,771
821,487
163,124
326,102
368,649
29,760
97,202
653,369
576,491
109,644
342,249
699,365
191,445
746,356
367,782
93,765
815,277
532,181
731,497
781,221
106,126
815,42
605,162
448,391
217,186
364,86
313,357
774,598
802,533
63,228
581,712
824,49
280,532
64,670
345,642
671,119
500,733
189,648
703,44
700,120
69,686
553,635
838,375
147,497
86,788
424,620
64,312
96,52
359,530
86,619
490,537
416,122
841,640
240,667
581,664
119,596
194,641
364,746
79,78
443,241
362,652
249,361
444,247
837,129
247,564
767,365
369,228
169,334
232,330
79,124
100,188
725,607
29,46
819,445
65,728
653,259
210,205
372,731
251,348
836,594
344,772
660,177
728,745
101,702
190,148
530,460
528,116
230,679
248,195
59,494
640,743
429,734
717,668
319,379
534,39
326,517
504,296
234,654
623,617
82,624
659,318
482,578
741,314
588,740
744,159
828,205
410,643
805,557
594,728
439,474
77,413
768,45
841,207
154,455
33,441
806,184
652,555
441,272
455,409
536,566
632,771
751,677
674,57
555,611
537,135
806,756
40,466
215,233
604,49
198,119
454,59
125,384
225,195
525,328
57,197
245,674
453,763
260,293
201,70
506,82
498,428
838,221
429,342
651,424
658,216
59,182
708,651
656,358
463,667
630,218
600,323
532,41
189,446
677,755
127,556
205,647
377,630
614,305
124,292
459,60
139,293
695,169
90,194
753,786
270,196
173,79
383,168
461,430
701,766
140,526
838,574
