296,150
476,214
652,713
149,669
779,601
631,723
773,131
526,158
540,191
319,463
754,748
242,509
111,293
292,590
457,87
174,261
470,513
266,167
820,198
314,759
382,748
721,177
305,273
561,312
459,170
80,173
274,668
432,582
575,469
845,536
548,241
660,282
238,728
188,73
221,302
452,801
534,132
107,648
359,79
825,806
561,563
670,110
90,354
420,494
79,545
383,247
475,634
731,332
348,661
708,637
238,802
66,105
778,288
608,25
588,435
651,822
50,44
535,436
450,367
495,706
502,617
198,59
706,655
287,175
389,516
176,519
242,723
85,733
642,151
347,631
538,736
145,807
331,340
146,102
318,188
422,322
491,786
494,386
685,335
698,416
441,94
439,418
606,660
467,148
772,275
807,836
518,351
623,571
377,661
32,530
462,171
201,41
176,187
810,477
638,280
227,191
112,436
848,526
571,690
411,532
80,359
444,413
480,31
282,384
323,157
642,411
685,697
519,475
268,59
583,255
354,68
475,314
557,140
592,321
565,191
197,264
811,642
419,675
405,844
421,747
148,195
120,198
588,801
729,574
144,99
390,427
39,152
100,746
585,754
801,568
407,47
814,814
435,557
670,99
575,257
333,656
80,186
558,45
390,133
148,312
84,593
658,103
171,436
202,133
497,541
549,473
205,522
392,687
609,455
40,108
484,584
476,699
33,334
397,25
301,38
311,238
384,801
342,355
542,148
607,276
222,161
596,333
185,572
385,627
564,136
185,229
663,829
78,604
50,377
847,143
596,402
806,519
756,646
817,178
107,703
767,213
461,771
700,810
643,438
756,298
695,185
208,90
150,159
653,546
822,649
770,425
185,245
149,537
410,717
774,188
181,673
576,468
395,444
685,483
528,287
374,363
406,770
797,738
777,785
524,489
749,178
291,582
661,319
315,173
281,365
691,684
457,232
324,572
551,170
184,381
627,103
241,272
221,618
455,341
691,386
373,32
541,167
173,93
566,564
269,383
840,554
395,451
314,133
507,378
753,843
694,338
587,716
844,65
206,173
782,604
762,270
759,373
257,464
282,660
450,221
787,540
465,616
584,205
117,428
524,754
255,848
120,673
744,159
576,541
143,293
667,519
345,641
284,735
734,75
779,525
249,367
729,366
79,332
547,224
749,443
121,830
784,402
523,829
62,60
53,479
129,746
738,271
456,76
180,514
93,182
252,268
107,218
759,544
737,56
262,395
125,201
628,344
224,52
82,803
317,403
373,676
434,113
621,651
784,826
594,100
681,334
714,450
63,28
730,805
357,397
489,835
35,217
672,327
425,241
298,35
456,82
681,336
575,486
696,219
799,511
522,761
387,561
634,440
234,555
354,650
