238,357
619,327
738,251
55,464
301,204
530,571
148,89
94,283
207,575
582,216
225,755
754,147
766,338
169,415
154,106
94,429
557,434
774,450
554,148
775,212
277,521
477,272
177,196
728,251
406,461
56,601
185,56
126,544
402,666
82,739
140,360
205,518
522,708
175,535
588,393
456,180
274,269
505,463
604,192
600,306
73,591
529,780
569,679
587,465
718,769
626,688
440,537
423,632
783,659
269,697
617,211
305,404
624,704
673,124
747,656
706,429
266,672
531,802
288,234
525,255
411,258
539,794
55,278
135,455
714,201
719,154
614,294
494,527
795,761
515,353
657,50
711,361
469,712
143,101
557,722
550,573
437,221
761,398
757,659
284,229
693,358
514,779
382,273
266,29
26,430
620,431
582,324
736,525
635,656
274,238
691,331
798,391
328,218
479,684
717,725
131,534
151,734
564,562
624,375
162,350
537,451
384,518
380,506
478,257
617,82
566,124
521,403
283,473
694,201
270,335
667,737
302,583
99,357
593,216
193,787
448,393
197,483
657,532
501,254
446,697
384,160
263,442
756,770
380,584
143,817
495,253
381,591
410,215
362,487
233,627
512,182
685,549
90,151
605,699
615,728
686,465
603,604
644,443
610,695
119,252
433,716
545,559
796,388
665,448
584,730
162,215
798,747
573,345
183,47
44,49
118,514
773,298
27,113
635,683
356,662
554,219
432,29
159,646
77,274
735,296
700,418
413,308
63,505
570,281
63,249
120,44
669,399
328,707
390,110
674,767
128,78
304,684
378,38
156,604
313,347
644,293
160,335
494,36
373,367
794,652
95,654
776,721
87,207
685,451
364,700
662,155
238,38
250,541
301,381
215,353
170,475
239,134
61,179
610,207
480,673
86,342
399,380
559,660
262,354
412,517
497,519
413,790
619,278
779,53
597,702
232,261
219,350
631,55
675,516
618,665
308,337
424,33
371,514
62,584
25,645
742,420
232,127
310,169
497,200
779,589
472,722
446,111
388,282
464,727
641,107
227,504
555,264
256,425
566,256
206,434
769,644
569,223
167,823
780,571
752,456
711,335
145,664
377,698
293,751
257,66
59,268
385,647
162,397
430,226
577,563
303,420
260,161
738,365
28,736
571,353
434,175
60,564
235,533
37,266
109,734
380,378
643,822
782,268
437,770
323,247
710,274
513,57
502,373
595,654
326,526
87,27
167,714
352,115
460,674
106,144
398,69
388,71
606,600
612,727
361,719
224,293
245,549
409,151
557,585
442,191
661,257
430,494
752,407
127,88
245,614
63,794
296,459
172,227
304,782
151,230
208,156
283,512
439,787
453,347
76,118
539,695
325,563
232,288
676,675
622,434
