399,574
813,499
69,37
159,722
449,679
323,124
591,87
798,757
686,309
55,488
80,244
421,613
389,698
809,671
120,691
508,344
263,196
133,27
480,444
232,151
357,230
511,479
327,607
418,504
658,118
42,338
614,450
769,487
620,689
242,618
94,368
418,29
441,747
804,240
798,87
184,461
302,744
465,236
666,253
425,748
794,250
242,385
109,471
755,619
717,610
499,582
776,720
617,692
518,421
432,144
671,76
582,791
423,593
782,180
228,78
801,538
687,259
334,654
710,281
527,309
34,553
568,102
712,598
646,374
419,577
437,298
746,33
354,222
671,253
754,99
801,322
628,91
640,803
371,371
314,494
66,120
52,399
294,325
241,94
533,508
759,784
447,490
669,202
818,541
62,32
372,522
604,166
441,516
744,359
298,394
90,675
562,766
27,660
783,168
99,412
63,674
478,94
363,356
621,653
269,346
708,301
365,765
485,141
399,257
822,164
459,186
817,215
742,188
159,397
463,565
424,804
241,92
829,280
382,179
322,77
333,805
563,354
633,649
298,647
703,287
779,184
302,670
107,541
129,56
554,333
112,798
626,709
146,566
120,666
213,747
197,602
318,432
351,493
645,268
827,793
210,740
295,288
231,365
818,106
732,201
209,298
100,440
546,553
826,688
203,121
294,109
300,269
785,222
393,646
284,728
436,795
744,392
528,452
530,398
283,32
591,359
455,110
804,479
219,467
745,361
743,696
410,779
589,517
514,457
586,540
775,168
281,199
656,215
653,534
169,42
509,458
175,637
109,319
821,232
190,364
431,720
749,358
742,753
660,416
44,586
59,182
420,25
76,338
203,434
244,247
634,361
81,183
701,309
523,645
793,555
216,656
566,481
422,714
331,238
137,517
635,155
590,699
630,297
445,268
389,224
488,62
410,351
211,120
276,418
350,541
314,285
234,213
254,392
597,363
238,266
351,634
818,717
386,257
361,437
122,521
577,635
648,106
258,106
719,676
86,567
188,324
48,523
527,214
366,741
809,150
662,46
761,80
789,248
472,395
400,42
802,558
209,723
45,82
61,35
692,457
252,617
404,265
403,195
42,387
759,519
371,294
256,761
184,740
591,408
723,574
482,670
375,258
673,687
770,146
488,423
769,650
833,333
124,639
428,716
74,87
346,159
162,793
77,338
794,557
65,275
88,569
581,773
562,306
362,213
511,43
284,692
232,394
701,666
548,681
577,91
718,393
332,28
744,448
354,425
142,586
287,430
44,416
410,328
599,596
629,334
74,744
74,697
757,386
219,559
533,308
107,312
829,753
265,222
720,568
248,97
39,366
778,634
309,580
406,224
645,146
261,102
409,344
80,374
523,423
349,142
