554,111
472,493
180,398
745,95
121,332
254,433
302,203
296,226
628,378
98,423
471,482
473,393
625,198
107,103
633,551
764,249
191,27
531,395
130,49
151,162
821,360
583,154
128,611
263,503
368,226
374,254
272,138
212,429
298,36
341,119
282,319
732,105
805,587
651,33
333,405
308,318
277,319
397,336
876,44
45,540
202,173
367,391
60,94
175,481
249,270
879,458
742,644
423,450
152,671
206,537
775,80
32,611
506,544
566,433
358,279
210,247
677,632
36,208
472,392
653,304
192,386
585,119
409,650
396,99
899,541
387,78
674,575
88,341
651,436
713,306
30,295
742,146
518,546
879,561
532,217
221,399
402,27
571,280
899,416
691,275
77,499
98,390
786,157
191,666
783,648
204,480
102,399
844,277
402,253
820,36
242,158
445,442
744,468
558,214
322,68
481,611
357,581
455,166
361,399
634,209
706,286
464,112
786,338
160,276
807,458
372,323
353,407
411,622
679,617
129,567
813,279
834,349
595,182
525,462
684,517
694,449
256,669
33,59
36,169
259,625
230,404
267,266
827,147
314,201
235,497
111,367
457,36
756,389
589,559
888,75
58,598
903,40
700,36
400,340
747,521
376,66
733,158
171,633
35,187
823,569
171,566
798,647
414,609
906,251
328,593
346,200
671,221
904,221
457,114
843,325
354,33
164,637
245,547
238,687
602,172
791,579
870,405
119,615
130,88
41,50
418,624
315,348
803,601
647,400
746,370
183,482
225,72
713,399
806,451
309,373
159,553
825,319
54,195
248,34
847,76
424,496
287,620
593,519
884,506
536,336
259,452
626,354
610,466
610,216
409,280
767,530
111,536
527,437
262,439
57,532
463,273
264,328
457,655
470,627
200,138
865,197
635,323
201,116
578,295
541,201
702,549
325,471
348,401
487,524
503,291
734,588
552,328
143,54
168,640
57,460
785,343
346,658
385,399
471,154
782,273
361,663
766,76
110,115
305,333
237,310
800,307
259,607
847,682
60,103
448,241
897,419
444,157
113,250
628,523
40,135
347,466
377,196
461,327
340,527
483,579
600,315
382,581
199,170
184,595
859,143
146,122
235,411
875,125
761,372
452,261
822,125
862,518
161,197
340,665
681,244
837,290
841,225
412,505
412,600
834,502
488,360
775,106
94,628
865,598
700,259
326,451
80,156
531,203
417,76
784,81
543,203
272,322
35,323
203,685
817,248
88,100
288,49
232,343
344,81
725,103
342,678
583,639
711,575
892,347
687,598
297,552
540,382
805,60
109,140
115,421
860,79
599,333
501,131
469,249
628,178
275,678
129,145
291,248
535,344
240,501
81,289
658,275
816,648
229,66
575,47
